id_cliente,data_contratacao,idade,sexo,regiao,renda_mensal,classe_social,score_interno,canal_aquisicao,num_emprestimos_anteriores,tempo_relacionamento_dias,possui_restricao,valor_solicitado,prazo_meses,taxa_juros_am,valor_parcela,comprometimento_renda,finalidade,dias_atraso_max,inadimplente_90d
CLI000192,2024-01-26,66,M,Sudeste,2712,C,562,Site,0,58,0,2000,9,0.1458,412.9,0.152,Consumo,0,0
CLI000193,2024-02-08,44,F,Sudeste,1618,D,609,Indicação,0,5,1,800,9,0.1595,173.36,0.107,Consumo,0,0
CLI000194,2024-06-19,22,M,Nordeste,4872,C,399,Site,2,428,1,2300,9,0.0816,370.64,0.076,Consumo,103,1
CLI000195,2023-08-01,37,M,Sudeste,1051,D,502,Parceiro Marketplace B,0,37,0,2550,6,0.1101,602.93,0.574,Pagar dívidas,5,0
CLI000196,2024-11-14,39,M,Centro-Oeste,3353,C,465,Indicação,1,605,0,2300,3,0.1318,977.08,0.291,Saúde,0,0
CLI000197,2024-06-30,67,F,Sudeste,3085,C,264,Parceiro Marketplace B,0,48,0,2650,3,0.0773,1023.28,0.332,Emergência,150,1
CLI000198,2024-10-29,67,F,Nordeste,1447,D,598,Mídia Paga,1,295,1,400,9,0.1033,70.37,0.049,Reforma,0,0
CLI000199,2024-07-01,48,M,Nordeste,1457,D,795,Mídia Paga,1,712,0,2900,6,0.0835,633.99,0.435,Consumo,0,0
CLI000200,2023-07-31,68,M,Sul,1168,D,676,App Próprio,2,640,0,2850,6,0.1275,707.98,0.606,Reforma,5,0
CLI000201,2024-06-17,41,F,Nordeste,1174,D,550,Site,0,26,0,2700,12,0.1682,537.32,0.458,Emergência,0,0
CLI000202,2023-08-29,39,F,Sul,1719,D,809,Parceiro Marketplace A,1,418,0,2000,12,0.1155,316.17,0.184,Emergência,0,0
CLI000203,2024-04-08,62,F,Nordeste,1735,D,628,Parceiro Marketplace A,1,593,0,2550,9,0.1405,516.47,0.298,Emergência,0,0
CLI000204,2023-12-20,53,F,Nordeste,877,D,582,Indicação,1,333,1,1900,9,0.1464,393.1,0.448,Consumo,0,0
CLI000205,2024-04-28,45,F,Sul,4506,C,538,Parceiro Marketplace B,0,39,0,1600,9,0.1789,370.47,0.082,Saúde,15,0
CLI000206,2024-08-10,42,F,Nordeste,1542,D,606,Parceiro Marketplace A,1,413,0,2800,6,0.1353,710.8,0.461,Emergência,0,0
CLI000207,2023-11-15,55,F,Nordeste,1768,D,503,App Próprio,0,25,0,800,3,0.0822,311.66,0.176,Reforma,0,0
CLI000208,2023-07-27,57,M,Sudeste,1322,D,676,Mídia Paga,1,426,0,2600,9,0.0612,384.26,0.291,Educação,0,0
CLI000209,2024-08-11,44,F,Sudeste,1537,D,378,Parceiro Marketplace A,0,46,0,1450,6,0.0767,310.52,0.202,Emergência,173,1
CLI000210,2023-11-07,19,F,Sudeste,1480,D,631,Parceiro Marketplace A,2,850,0,1000,6,0.075,213.04,0.144,Pagar dívidas,0,0
CLI000211,2024-08-12,23,F,Sudeste,1718,D,399,App Próprio,5,339,1,1600,9,0.1228,303.49,0.177,Reforma,138,1
CLI000212,2023-12-10,25,F,Sudeste,1709,D,544,App Próprio,1,799,1,2000,6,0.1127,476.44,0.279,Emergência,0,0
CLI000213,2023-11-01,42,M,Sudeste,2412,C,887,Indicação,2,295,0,700,9,0.1338,138.34,0.057,Pagar dívidas,5,0
CLI000214,2024-05-03,50,M,Nordeste,1892,D,667,Site,2,199,0,2300,3,0.0693,875.3,0.463,Pagar dívidas,0,0
CLI000215,2023-11-30,60,F,Sul,2312,C,639,App Próprio,2,222,1,1300,12,0.1584,248.48,0.107,Pagar dívidas,0,0
CLI000216,2024-08-06,30,F,Nordeste,1713,D,685,Mídia Paga,1,272,0,2150,12,0.0731,275.18,0.161,Emergência,15,0
CLI000217,2024-11-19,59,F,Sul,1895,D,218,Indicação,0,38,0,650,6,0.142,168.07,0.089,Reforma,30,0
CLI000218,2024-11-09,53,F,Sudeste,1554,D,493,App Próprio,5,290,1,350,6,0.1431,90.77,0.058,Pagar dívidas,234,1
CLI000219,2024-05-04,20,F,Sudeste,2621,C,634,Mídia Paga,2,363,0,650,6,0.1282,161.79,0.062,Pagar dívidas,15,0
CLI000220,2023-09-01,36,F,Sul,1969,D,230,App Próprio,4,40,1,700,12,0.081,93.37,0.047,Consumo,169,1
CLI000221,2024-10-24,34,F,Sul,1609,D,547,Site,3,358,0,2350,6,0.1336,593.77,0.369,Reforma,0,0
CLI000222,2024-04-29,64,M,Sul,1589,D,492,Parceiro Marketplace A,4,491,1,1600,9,0.171,360.73,0.227,Pagar dívidas,0,0
CLI000223,2023-12-17,66,F,Nordeste,1643,D,360,Parceiro Marketplace B,0,31,0,2350,6,0.1566,632.03,0.385,Saúde,133,1
CLI000224,2024-09-13,61,F,Sul,1742,D,304,Site,0,14,1,2300,12,0.0756,298.28,0.171,Consumo,94,1
CLI000225,2023-12-08,45,F,Sul,1680,D,742,Parceiro Marketplace A,1,225,0,900,6,0.0997,206.47,0.123,Reforma,30,0
CLI000226,2024-07-19,44,F,Sul,1360,D,54,Parceiro Marketplace B,0,53,0,2750,6,0.1548,736.07,0.541,Consumo,208,1
CLI000227,2023-10-22,34,F,Sul,2371,C,603,Mídia Paga,1,813,0,2350,3,0.0836,917.81,0.387,Consumo,0,0
CLI000228,2024-02-23,58,F,Sudeste,2435,C,637,Parceiro Marketplace B,2,891,1,450,12,0.1458,81.53,0.033,Consumo,0,0
CLI000229,2024-03-11,22,F,Sudeste,3638,C,564,Site,1,384,0,1800,6,0.1702,501.77,0.138,Pagar dívidas,5,0
CLI000230,2024-09-27,32,F,Sudeste,1335,D,767,App Próprio,3,692,0,1350,9,0.0941,228.95,0.171,Saúde,15,0
CLI000231,2024-04-25,25,M,Nordeste,2275,C,520,Parceiro Marketplace A,2,152,0,1500,3,0.0713,572.94,0.252,Emergência,5,0
CLI000232,2023-09-26,44,M,Sul,800,D,402,Indicação,0,1,0,1250,9,0.1152,230.33,0.288,Pagar dívidas,5,0
CLI000233,2024-12-21,33,F,Sudeste,2436,C,575,Site,2,482,0,1600,6,0.0976,364.79,0.15,Emergência,0,0
CLI000234,2023-11-18,28,F,Sudeste,933,D,470,App Próprio,0,44,0,1200,6,0.1211,292.78,0.314,Saúde,190,1
CLI000235,2024-04-09,37,M,Sul,1137,D,404,App Próprio,1,640,1,1500,6,0.0963,340.69,0.3,Consumo,212,1
CLI000236,2023-12-09,63,M,Sudeste,1977,D,553,App Próprio,2,326,0,1750,6,0.1205,426.25,0.216,Reforma,15,0
CLI000237,2024-01-08,47,F,Sul,1325,D,465,App Próprio,1,792,0,2250,9,0.0789,358.53,0.271,Consumo,0,0
CLI000238,2024-05-12,61,F,Sudeste,1251,D,467,Parceiro Marketplace B,2,580,0,600,6,0.0807,130.06,0.104,Pagar dívidas,0,0
CLI000239,2024-07-18,66,F,Sudeste,1403,D,374,Site,0,44,0,550,12,0.1062,83.19,0.059,Emergência,0,0
CLI000240,2024-01-28,65,M,Sudeste,2337,C,630,Parceiro Marketplace A,2,439,0,1600,3,0.0708,610.57,0.261,Pagar dívidas,0,0
CLI000241,2024-10-17,36,F,Sudeste,1162,D,348,App Próprio,1,289,1,1550,6,0.1781,441.0,0.38,Pagar dívidas,15,0
CLI000242,2024-02-20,64,F,Sudeste,1681,D,407,Site,1,150,0,1800,9,0.0987,310.94,0.185,Pagar dívidas,5,0
CLI000243,2024-11-10,66,F,Sudeste,1467,D,452,Parceiro Marketplace B,4,35,0,1900,12,0.084,257.37,0.175,Emergência,0,0
CLI000244,2024-01-16,68,F,Sudeste,2427,C,611,App Próprio,3,430,0,950,6,0.1444,247.25,0.102,Emergência,5,0
CLI000245,2024-01-27,36,F,Sudeste,2456,C,607,Site,0,7,0,2000,9,0.1105,361.91,0.147,Reforma,5,0
CLI000246,2024-11-16,30,M,Sul,800,D,576,Parceiro Marketplace A,1,866,1,1600,9,0.1749,365.53,0.457,Pagar dívidas,0,0
CLI000247,2023-11-18,48,F,Sudeste,2668,C,506,App Próprio,1,793,1,1600,12,0.0664,197.6,0.074,Emergência,0,0
CLI000248,2024-05-21,67,F,Sudeste,1331,D,654,App Próprio,3,680,0,1850,12,0.1175,295.21,0.222,Pagar dívidas,0,0
CLI000249,2023-11-03,65,F,Sudeste,1899,D,561,Parceiro Marketplace B,1,682,0,1900,6,0.0881,421.15,0.222,Pagar dívidas,0,0
CLI000250,2024-12-09,48,M,Centro-Oeste,1159,D,579,Indicação,0,31,0,1950,12,0.1444,351.18,0.303,Pagar dívidas,5,0
CLI000251,2024-09-26,25,F,Sul,2010,D,625,Mídia Paga,1,667,0,2550,12,0.1255,422.21,0.21,Pagar dívidas,0,0
CLI000252,2024-04-09,40,F,Centro-Oeste,5022,C,425,App Próprio,0,31,0,1600,6,0.0886,355.18,0.071,Emergência,0,0
CLI000253,2024-09-21,55,F,Norte,1814,D,444,App Próprio,3,475,0,2850,9,0.123,541.0,0.298,Consumo,5,0
CLI000254,2024-07-06,47,M,Sudeste,1418,D,662,Indicação,2,750,1,2850,6,0.1534,759.98,0.536,Reforma,5,0
CLI000255,2024-01-10,36,M,Sul,1560,D,502,Mídia Paga,2,236,1,1150,6,0.177,326.27,0.209,Emergência,15,0
CLI000256,2024-10-14,36,M,Sudeste,928,D,567,Site,0,36,1,2650,6,0.0872,585.81,0.631,Emergência,0,0
CLI000257,2024-01-01,21,M,Norte,3161,C,449,Parceiro Marketplace B,4,644,0,1400,3,0.0665,530.06,0.168,Pagar dívidas,15,0
CLI000258,2024-11-06,33,F,Sudeste,1961,D,377,Parceiro Marketplace A,0,31,1,2950,6,0.1279,733.64,0.374,Pagar dívidas,229,1
CLI000259,2024-09-28,53,F,Sudeste,1107,D,389,Mídia Paga,1,188,0,2800,12,0.097,404.92,0.366,Pagar dívidas,0,0
CLI000260,2024-02-18,30,F,Norte,1122,D,514,Indicação,0,10,1,1450,6,0.1494,382.52,0.341,Reforma,106,1
CLI000261,2023-10-30,70,M,Norte,1731,D,488,Mídia Paga,1,240,0,1200,3,0.1522,527.49,0.305,Pagar dívidas,157,1
CLI000262,2024-09-30,22,M,Centro-Oeste,2544,C,448,Parceiro Marketplace A,0,2,0,2100,6,0.0827,457.99,0.18,Saúde,117,1
CLI000263,2024-07-23,49,F,Sudeste,1061,D,822,App Próprio,1,749,0,1250,9,0.1137,229.01,0.216,Pagar dívidas,0,0
CLI000264,2023-08-20,44,M,Sudeste,2745,C,655,Parceiro Marketplace A,1,895,0,2050,6,0.0628,420.57,0.153,Emergência,0,0
CLI000265,2023-07-16,62,F,Sudeste,1655,D,661,Indicação,2,142,0,1400,9,0.1471,290.38,0.175,Reforma,0,0
CLI000266,2024-02-22,65,F,Nordeste,1164,D,364,Parceiro Marketplace B,0,25,0,1600,3,0.1256,672.58,0.578,Consumo,209,1
CLI000267,2024-05-04,46,F,Nordeste,1413,D,327,Parceiro Marketplace B,1,744,0,1250,9,0.1775,288.07,0.204,Consumo,30,0
CLI000268,2024-06-27,51,M,Sudeste,3585,C,646,App Próprio,0,25,0,2450,9,0.1006,426.43,0.119,Emergência,0,0
CLI000269,2024-02-05,55,M,Sul,960,D,277,Site,1,115,0,1900,9,0.1388,382.44,0.398,Saúde,215,1
CLI000270,2024-02-16,45,F,Sudeste,1265,D,437,Mídia Paga,4,606,1,2100,9,0.1287,407.25,0.322,Reforma,218,1
CLI000271,2024-07-25,27,M,Sul,2566,C,414,Mídia Paga,0,9,0,2500,12,0.1266,416.01,0.162,Pagar dívidas,30,0
CLI000272,2024-12-19,40,M,Norte,1884,D,464,Parceiro Marketplace A,3,104,0,2450,3,0.1109,1004.14,0.533,Pagar dívidas,30,0
CLI000273,2024-10-11,30,M,Nordeste,1234,D,511,App Próprio,1,756,0,1650,6,0.1048,384.2,0.311,Pagar dívidas,0,0
CLI000274,2023-08-02,42,M,Sudeste,2579,C,293,Mídia Paga,0,11,1,900,6,0.0876,199.19,0.077,Pagar dívidas,15,0
CLI000275,2024-05-20,50,F,Sudeste,2631,C,272,Parceiro Marketplace B,0,20,1,1200,12,0.1429,214.71,0.082,Consumo,209,1
CLI000276,2024-04-15,29,M,Sudeste,1977,D,609,Parceiro Marketplace B,2,760,0,1750,6,0.1444,455.46,0.23,Emergência,5,0
CLI000277,2024-04-23,31,M,Sul,1330,D,617,App Próprio,1,823,1,850,9,0.14,171.84,0.129,Saúde,30,0
CLI000278,2023-11-05,61,M,Nordeste,1419,D,294,Parceiro Marketplace B,0,31,0,2400,12,0.1773,495.39,0.349,Emergência,180,1
CLI000279,2024-11-26,38,F,Sudeste,1938,D,545,App Próprio,0,27,0,850,3,0.0991,341.26,0.176,Reforma,0,0
CLI000280,2024-11-17,28,M,Centro-Oeste,991,D,590,Mídia Paga,0,36,0,1150,6,0.0793,248.23,0.25,Consumo,5,0
CLI000281,2024-08-05,55,M,Nordeste,3004,C,536,Site,1,507,1,1950,6,0.0671,405.45,0.135,Consumo,5,0
CLI000282,2024-04-13,55,F,Norte,3513,C,465,Mídia Paga,3,335,1,2150,3,0.076,828.26,0.236,Pagar dívidas,30,0
CLI000283,2024-01-04,61,M,Nordeste,1558,D,490,App Próprio,1,782,0,1300,6,0.0918,291.35,0.187,Saúde,0,0
CLI000284,2024-04-11,58,F,Centro-Oeste,1997,D,619,App Próprio,0,49,0,2300,6,0.0672,478.37,0.24,Educação,15,0
CLI000285,2024-05-07,70,F,Sudeste,2830,C,612,Site,1,259,0,2750,3,0.1733,1251.24,0.442,Pagar dívidas,5,0
CLI000286,2023-08-13,48,F,Sudeste,3910,C,330,Parceiro Marketplace B,2,389,0,650,3,0.099,260.91,0.067,Reforma,103,1
CLI000287,2024-10-06,33,M,Norte,3307,C,539,Mídia Paga,1,298,0,2750,3,0.1717,1248.01,0.377,Reforma,0,0
CLI000288,2024-02-27,63,M,Norte,830,D,493,Mídia Paga,2,488,1,1700,6,0.1051,396.18,0.477,Consumo,0,0
CLI000289,2024-03-14,32,F,Nordeste,1506,D,336,Mídia Paga,1,265,1,1450,9,0.1248,277.12,0.184,Pagar dívidas,152,1
CLI000290,2024-04-20,33,M,Sudeste,2122,D,536,Site,1,583,0,2450,3,0.1314,1040.1,0.49,Saúde,30,0
CLI000291,2023-10-22,61,F,Sudeste,1397,D,632,App Próprio,1,419,0,2400,12,0.1078,365.8,0.262,Pagar dívidas,0,0
CLI000292,2024-08-09,64,F,Sul,3636,C,460,App Próprio,1,76,0,2100,3,0.1029,848.76,0.233,Reforma,5,0
CLI000293,2023-08-04,35,M,Norte,3410,C,516,Indicação,2,34,1,1350,6,0.1396,346.78,0.102,Reforma,0,0
CLI000294,2024-07-05,56,M,Sudeste,1221,D,301,Parceiro Marketplace B,0,46,1,950,6,0.1681,263.37,0.216,Reforma,177,1
CLI000295,2024-03-12,66,M,Sudeste,1606,D,333,Site,3,169,1,1200,3,0.1497,525.31,0.327,Consumo,0,0
CLI000296,2024-03-25,60,M,Nordeste,1255,D,574,Mídia Paga,3,101,1,1800,12,0.1129,281.09,0.224,Reforma,5,0
CLI000297,2023-09-30,18,M,Sul,1585,D,673,Parceiro Marketplace A,0,6,0,1800,9,0.1542,382.89,0.242,Emergência,15,0
CLI000298,2024-05-08,53,F,Nordeste,1564,D,438,Parceiro Marketplace B,4,547,0,2800,6,0.1359,711.97,0.455,Saúde,105,1
CLI000299,2024-07-31,27,F,Nordeste,2568,C,626,Site,4,48,1,1500,12,0.1214,243.73,0.095,Pagar dívidas,231,1
CLI000300,2024-12-20,62,F,Centro-Oeste,1184,D,518,Parceiro Marketplace B,0,6,0,2050,9,0.1662,454.67,0.384,Reforma,0,0
CLI000301,2024-06-18,21,M,Sudeste,800,D,198,Mídia Paga,2,285,1,2050,9,0.1206,385.62,0.482,Emergência,212,1
CLI000302,2023-10-12,70,M,Nordeste,877,D,299,Indicação,2,465,1,2250,6,0.1127,535.99,0.611,Pagar dívidas,173,1
CLI000303,2024-12-26,27,M,Nordeste,1117,D,679,Parceiro Marketplace A,5,539,0,3000,3,0.1401,1292.41,1.157,Reforma,15,0
CLI000304,2023-09-05,40,F,Nordeste,1306,D,365,App Próprio,2,465,0,2450,6,0.112,582.46,0.446,Educação,128,1
CLI000305,2024-03-13,30,F,Norte,1861,D,398,Parceiro Marketplace A,1,376,1,300,6,0.0944,67.76,0.036,Pagar dívidas,30,0
CLI000306,2024-10-17,61,M,Nordeste,1093,D,509,Mídia Paga,0,42,0,2450,12,0.1218,398.82,0.365,Educação,232,1
CLI000307,2024-07-21,38,M,Nordeste,1034,D,634,Parceiro Marketplace A,2,719,0,3000,3,0.1726,1363.44,1.319,Reforma,0,0
CLI000308,2024-03-07,57,F,Sudeste,1164,D,544,Parceiro Marketplace A,0,27,0,300,3,0.1202,124.95,0.107,Pagar dívidas,30,0
CLI000309,2024-07-14,21,F,Sul,1076,D,780,Mídia Paga,2,777,0,1850,9,0.1788,428.21,0.398,Emergência,30,0
CLI000310,2024-11-03,42,F,Sudeste,1363,D,470,App Próprio,2,639,0,1900,6,0.1584,513.46,0.377,Saúde,15,0
CLI000311,2024-01-07,66,F,Sudeste,1338,D,589,Site,2,314,0,1650,6,0.1182,399.28,0.298,Pagar dívidas,0,0
CLI000312,2024-01-03,67,F,Nordeste,2297,C,579,Parceiro Marketplace A,0,49,0,2650,6,0.1005,609.35,0.265,Consumo,15,0
CLI000313,2024-10-28,29,F,Nordeste,1135,D,523,Mídia Paga,0,24,1,2500,6,0.1375,638.5,0.563,Emergência,5,0
CLI000314,2024-08-02,38,M,Centro-Oeste,1480,D,737,Parceiro Marketplace B,5,59,0,700,3,0.1746,319.17,0.216,Saúde,15,0
CLI000315,2024-08-22,39,F,Sul,1368,D,374,Site,0,1,1,500,9,0.1097,90.2,0.066,Consumo,0,0
CLI000316,2024-01-10,47,F,Norte,2416,C,571,Indicação,2,596,1,650,6,0.0856,143.0,0.059,Pagar dívidas,0,0
CLI000317,2023-12-03,46,F,Sudeste,1612,D,358,Parceiro Marketplace A,1,887,1,2700,12,0.0757,350.34,0.217,Pagar dívidas,30,0
CLI000318,2023-12-05,23,M,Nordeste,2674,C,468,Parceiro Marketplace A,1,465,1,500,6,0.122,122.3,0.046,Pagar dívidas,176,1
CLI000319,2023-08-13,58,F,Centro-Oeste,1060,D,641,Site,2,795,0,2000,12,0.1133,312.91,0.295,Educação,15,0
CLI000320,2023-11-12,29,F,Sudeste,1685,D,695,App Próprio,1,691,0,2100,12,0.1217,341.69,0.203,Pagar dívidas,30,0
CLI000321,2024-07-11,34,F,Sul,1350,D,642,Parceiro Marketplace B,1,717,0,800,6,0.1183,193.64,0.143,Emergência,0,0
CLI000322,2024-11-03,62,M,Nordeste,1028,D,588,Parceiro Marketplace A,2,114,0,850,9,0.1289,164.96,0.16,Reforma,0,0
CLI000323,2024-02-04,54,M,Sudeste,1672,D,558,Indicação,1,468,0,2550,3,0.0977,1021.24,0.611,Saúde,15,0
CLI000324,2023-08-25,39,F,Nordeste,3561,C,647,Mídia Paga,2,679,0,1400,3,0.1171,579.99,0.163,Consumo,30,0
CLI000325,2023-07-24,66,F,Sudeste,1202,D,763,App Próprio,1,138,1,1600,9,0.1113,290.42,0.242,Pagar dívidas,0,0
CLI000326,2024-08-29,38,F,Sudeste,1630,D,589,Indicação,1,866,1,1300,3,0.1232,544.23,0.334,Pagar dívidas,0,0
CLI000327,2024-08-26,47,M,Sudeste,991,D,570,App Próprio,0,28,0,700,9,0.114,128.39,0.13,Pagar dívidas,5,0
CLI000328,2024-12-11,31,M,Sudeste,932,D,398,App Próprio,2,770,0,1450,3,0.138,622.47,0.668,Saúde,15,0
CLI000329,2024-10-16,27,F,Sudeste,1236,D,376,Parceiro Marketplace A,2,580,1,950,3,0.1453,412.84,0.334,Reforma,223,1
CLI000330,2024-03-07,44,F,Norte,1424,D,444,Site,2,807,1,1050,6,0.108,246.77,0.173,Pagar dívidas,0,0
CLI000331,2024-03-11,47,M,Sudeste,1450,D,686,Parceiro Marketplace A,1,813,0,750,12,0.1478,137.06,0.095,Pagar dívidas,0,0
CLI000332,2024-06-14,60,M,Norte,1564,D,398,Indicação,0,39,0,1950,9,0.1695,437.4,0.28,Emergência,30,0
CLI000333,2024-07-17,38,F,Nordeste,861,D,570,App Próprio,2,845,1,1000,9,0.1522,211.22,0.245,Saúde,217,1
CLI000334,2023-10-10,65,F,Sudeste,1322,D,584,Site,1,490,0,650,9,0.153,137.68,0.104,Educação,30,0
CLI000335,2024-04-27,50,F,Sudeste,2123,D,540,App Próprio,3,455,1,2450,12,0.148,448.13,0.211,Pagar dívidas,237,1
CLI000336,2023-10-22,21,M,Centro-Oeste,972,D,492,Mídia Paga,0,45,0,1800,3,0.1072,733.0,0.754,Pagar dívidas,15,0
CLI000337,2023-07-30,57,M,Nordeste,1482,D,498,Parceiro Marketplace B,2,381,0,2600,12,0.1746,530.94,0.358,Saúde,0,0
CLI000338,2024-07-13,48,M,Centro-Oeste,1945,D,441,Parceiro Marketplace A,1,504,0,2400,6,0.083,523.89,0.269,Pagar dívidas,0,0
CLI000339,2024-09-13,38,M,Sudeste,1238,D,510,Parceiro Marketplace A,0,57,1,1250,6,0.0952,282.98,0.229,Reforma,172,1
CLI000340,2023-08-05,42,F,Sul,1985,D,566,Parceiro Marketplace A,2,644,0,1750,9,0.0849,285.87,0.144,Reforma,0,0
CLI000341,2024-01-24,33,F,Sul,908,D,362,Parceiro Marketplace A,4,620,1,2950,12,0.1181,472.05,0.52,Consumo,139,1
CLI000342,2024-07-27,50,F,Centro-Oeste,2498,C,597,Mídia Paga,1,679,0,1200,6,0.1497,316.83,0.127,Pagar dívidas,5,0
CLI000343,2024-01-31,48,M,Sudeste,2005,D,923,Mídia Paga,1,533,1,850,6,0.091,190.05,0.095,Emergência,30,0
CLI000344,2024-03-28,41,M,Centro-Oeste,1761,D,494,Indicação,0,55,0,650,6,0.1753,183.61,0.104,Emergência,30,0
CLI000345,2023-08-31,33,F,Sudeste,2758,C,791,App Próprio,2,794,0,2850,3,0.1393,1226.14,0.445,Saúde,0,0
CLI000346,2024-08-15,39,F,Norte,1498,D,142,Mídia Paga,1,863,1,900,9,0.1723,203.81,0.136,Saúde,0,0
CLI000347,2023-07-15,44,M,Nordeste,1327,D,485,Parceiro Marketplace A,0,10,0,2800,9,0.1327,551.12,0.415,Consumo,5,0
CLI000348,2023-08-14,43,M,Nordeste,3061,C,644,App Próprio,0,58,0,1850,6,0.1305,463.43,0.151,Pagar dívidas,0,0
CLI000349,2024-09-25,34,M,Sudeste,3726,C,586,Parceiro Marketplace B,3,869,0,1850,3,0.1758,845.14,0.227,Consumo,0,0
CLI000350,2024-10-04,48,F,Sul,1285,D,394,App Próprio,1,826,1,1300,6,0.1735,365.51,0.284,Reforma,0,0
CLI000351,2024-03-19,30,M,Sudeste,1640,D,427,Parceiro Marketplace A,0,56,1,1300,3,0.1433,563.05,0.343,Emergência,0,0
CLI000352,2024-12-07,44,M,Nordeste,2668,C,606,Parceiro Marketplace B,1,799,1,1100,6,0.0738,233.49,0.088,Saúde,30,0
CLI000353,2024-07-23,24,M,Nordeste,1664,D,847,Site,1,484,0,2250,9,0.0742,351.54,0.211,Saúde,0,0
CLI000354,2024-05-11,43,M,Sul,2208,C,707,Parceiro Marketplace B,1,659,0,2250,3,0.064,847.98,0.384,Emergência,30,0
CLI000355,2023-07-27,59,M,Nordeste,2387,C,518,Parceiro Marketplace A,3,327,0,1700,12,0.0777,222.9,0.093,Emergência,15,0
CLI000356,2023-07-15,61,M,Nordeste,1358,D,448,Parceiro Marketplace A,1,254,1,1450,9,0.1257,278.06,0.205,Pagar dívidas,30,0
CLI000357,2024-10-11,54,M,Nordeste,2051,D,491,Parceiro Marketplace B,0,26,0,2000,6,0.1135,477.53,0.233,Consumo,0,0
CLI000358,2023-09-07,57,F,Nordeste,1715,D,455,Mídia Paga,1,193,0,1600,3,0.1433,692.99,0.404,Emergência,5,0
CLI000359,2024-11-12,21,F,Nordeste,1032,D,500,Indicação,0,25,0,2500,3,0.1671,1126.12,1.091,Reforma,0,0
CLI000360,2023-11-23,36,M,Sul,1135,D,532,Mídia Paga,1,408,0,400,12,0.1052,60.21,0.053,Pagar dívidas,30,0
CLI000361,2023-10-02,52,M,Sul,1308,D,322,Indicação,1,854,1,2750,3,0.1643,1233.1,0.943,Emergência,103,1
CLI000362,2023-09-07,60,F,Nordeste,2540,C,685,Site,2,63,0,1650,9,0.1675,367.59,0.145,Emergência,30,0
CLI000363,2024-09-02,48,F,Sudeste,2575,C,623,App Próprio,1,314,0,1650,9,0.1414,335.28,0.13,Pagar dívidas,15,0
CLI000364,2023-09-06,63,M,Nordeste,2357,C,485,Site,1,277,0,1300,6,0.1603,353.09,0.15,Pagar dívidas,30,0
CLI000365,2024-10-30,32,M,Sudeste,2069,D,539,Parceiro Marketplace A,0,59,0,1700,6,0.1711,475.0,0.23,Pagar dívidas,5,0
CLI000366,2024-03-26,26,M,Sudeste,2045,D,443,Parceiro Marketplace B,1,93,0,800,6,0.1148,191.72,0.094,Emergência,0,0
CLI000367,2024-04-22,22,F,Sul,1933,D,406,Parceiro Marketplace B,1,182,1,1600,9,0.1204,300.74,0.156,Educação,187,1
CLI000368,2024-07-14,48,M,Nordeste,2041,D,609,App Próprio,0,59,0,1300,12,0.1219,211.72,0.104,Reforma,0,0
CLI000369,2024-12-20,53,M,Nordeste,2100,D,581,Mídia Paga,0,50,0,1000,12,0.1152,157.86,0.075,Emergência,0,0
CLI000370,2023-11-11,33,F,Centro-Oeste,954,D,427,Mídia Paga,3,566,1,800,3,0.1738,364.29,0.382,Pagar dívidas,15,0
CLI000371,2024-07-03,59,F,Sudeste,1234,D,616,App Próprio,2,774,0,2600,9,0.071,400.76,0.325,Reforma,15,0
CLI000372,2024-01-09,57,M,Sudeste,1116,D,558,Mídia Paga,1,126,0,2600,6,0.1036,603.29,0.541,Pagar dívidas,201,1
CLI000373,2024-05-24,37,F,Sudeste,2738,C,300,Site,0,17,1,1550,12,0.1688,309.21,0.113,Educação,0,0
CLI000374,2024-06-13,30,M,Sudeste,3445,C,546,Parceiro Marketplace B,1,790,0,850,6,0.1529,226.36,0.066,Pagar dívidas,0,0
CLI000375,2023-09-10,57,M,Sul,800,D,624,Site,1,235,0,1450,6,0.0946,327.68,0.41,Emergência,15,0
CLI000376,2024-11-10,53,M,Sul,3318,C,624,Parceiro Marketplace A,3,114,0,2800,6,0.1396,719.25,0.217,Emergência,5,0
CLI000377,2023-11-30,27,F,Nordeste,1784,D,300,Parceiro Marketplace B,0,19,0,2400,12,0.0602,286.58,0.161,Emergência,158,1
CLI000378,2023-11-24,31,M,Sudeste,2632,C,590,Parceiro Marketplace A,1,374,0,2450,9,0.1239,466.65,0.177,Saúde,30,0
CLI000379,2024-06-09,43,F,Nordeste,2128,D,433,App Próprio,0,49,1,2150,3,0.1702,973.35,0.457,Saúde,0,0
CLI000380,2024-08-12,45,M,Sudeste,3149,C,273,Site,0,17,0,2250,12,0.1342,387.44,0.123,Pagar dívidas,194,1
CLI000381,2024-12-29,26,F,Nordeste,1878,D,373,Parceiro Marketplace B,1,207,1,600,9,0.1691,134.4,0.072,Pagar dívidas,15,0
CLI000382,2023-08-14,68,M,Nordeste,970,D,550,App Próprio,2,536,1,1150,3,0.0691,437.49,0.451,Consumo,0,0
CLI000383,2023-08-08,38,M,Sudeste,1645,D,780,App Próprio,5,783,0,2550,6,0.124,627.27,0.381,Pagar dívidas,5,0
CLI000384,2024-08-23,38,F,Sul,2136,D,307,Parceiro Marketplace B,0,52,0,700,6,0.1421,181.05,0.085,Saúde,5,0
